MATRICULA,MEDIA_CONSUMO,DESVIO_PADRAO_CONSUMO,CONSUMO_MINIMO,CONSUMO_MAXIMO,CATEGORIA,CONTAGEM_MATRICULA,FRAUDADOR
17078062,84.25,104.52,0.0,285.0,1,2,1
17078064,37.83,15.43,6.0,51.0,1,0,0
17078067,40.08,11.59,16.0,53.0,1,0,0
17078070,30.17,9.77,21.0,52.0,2,0,0
17078072,3.25,0.75,2.0,4.0,1,1,1
17078073,2.33,1.78,0.0,5.0,1,0,0
17078074,12.58,2.43,9.0,17.0,1,0,0
17078083,0.0,0.0,0.0,0.0,1,1,1
17078087,4.5,2.54,0.0,11.0,1,0,0
17078089,0.0,0.0,0.0,0.0,1,0,0
17078092,3.92,3.9,0.0,12.0,1,2,1
17078096,7.33,1.56,6.0,11.0,1,0,0
17078098,19.0,2.41,16.0,23.0,1,1,1
17078099,7.67,1.67,3.0,9.0,1,0,0
17078104,38.5,10.73,30.0,71.0,1,0,0
17078108,77.5,34.28,55.0,177.0,1,0,0
17078111,13.33,1.15,12.0,14.0,1,0,0
17078116,2.83,0.72,2.0,4.0,1,0,0
17078124,48.92,4.85,40.0,56.0,1,0,0
17078126,25.83,50.55,0.0,136.0,1,2,1
17078127,0.08,0.29,0.0,1.0,1,2,1
17078130,0.0,0.0,0.0,0.0,1,1,1
17078132,11.08,13.3,0.0,52.0,1,2,1
17078133,193.17,323.05,60.0,1171.0,1,0,0
17078134,4.75,0.45,4.0,5.0,1,1,1
17078135,30.25,4.54,24.0,38.0,1,1,1
17078136,200.92,16.07,162.0,224.0,1,1,1
17078141,5.5,5.28,1.0,15.0,1,2,1
17078150,19.1,10.31,4.0,30.0,1,0,0
17078154,8.67,4.25,0.0,16.0,1,0,0
17078161,61.33,38.44,0.0,130.0,1,0,0
17078163,0.12,0.35,0.0,1.0,1,0,0
17078172,1.83,1.11,1.0,5.0,1,0,0
17078173,26.0,17.18,9.0,70.0,1,1,1
17078182,3.75,0.87,2.0,5.0,1,2,1
17078188,8.25,6.92,0.0,24.0,1,1,1
17078190,0.0,0.0,0.0,0.0,1,2,1
17078194,3.0,8.68,0.0,30.0,1,2,1
17078195,40.42,11.24,18.0,54.0,1,4,1
17078202,6.33,1.3,4.0,8.0,1,0,0
17078231,0.0,0.0,0.0,0.0,1,0,0
17078249,0.0,0.0,0.0,0.0,1,0,0
17078250,12.67,2.15,10.0,18.0,1,1,1
17078252,18.25,13.24,1.0,46.0,1,0,0
17078253,0.0,0.0,0.0,0.0,1,0,0
17078258,11.5,5.45,6.0,19.0,1,0,0
17078260,18.17,10.25,0.0,44.0,1,0,0
17078262,5.25,1.5,4.0,7.0,1,0,0
17078271,29.2,9.23,18.0,42.0,1,0,0
17078276,11.6,0.89,11.0,13.0,1,0,0
17078285,6.08,2.15,4.0,12.0,1,0,0
17078324,0.08,0.29,0.0,1.0,1,1,1
17078333,3.0,1.28,1.0,6.0,1,0,0
17078335,4.58,3.09,0.0,11.0,1,1,1
17078373,0.83,0.58,0.0,2.0,1,0,0
17078374,76.42,35.54,31.0,175.0,1,0,0
17078378,4.25,8.17,0.0,30.0,1,1,1
17078390,6.75,7.55,0.0,27.0,1,2,1
17078393,70.33,17.83,53.0,109.0,1,2,1
17078395,9.5,4.38,3.0,21.0,1,1,1
17078398,2.42,4.38,0.0,12.0,1,0,0
17078408,4.08,1.38,2.0,6.0,1,0,0
17078409,19.08,28.96,3.0,110.0,1,0,0
17078411,3.92,2.02,1.0,8.0,1,0,0
17078416,2.25,0.75,1.0,3.0,1,0,0
17078419,14.0,2.45,10.0,17.0,1,0,0
17078421,0.0,0.0,0.0,0.0,1,0,0
17078424,0.0,0.0,0.0,0.0,1,0,0
17078429,0.0,0.0,0.0,0.0,1,0,0
17078431,0.0,0.0,0.0,0.0,1,0,0
17078447,44.0,7.86,35.0,62.0,1,1,1
17078453,0.0,0.0,0.0,0.0,1,0,0
17078458,1.83,1.7,0.0,4.0,1,1,1
17078459,3.11,5.42,0.0,13.0,1,1,1
17078461,0.0,0.0,0.0,0.0,1,1,1
17078473,0.0,0.0,0.0,0.0,1,3,1
17078477,7.42,14.43,0.0,47.0,1,1,1
17078486,1.58,2.02,0.0,5.0,1,1,1
17078493,0.0,0.0,0.0,0.0,1,2,1
17078495,9.8,7.29,0.0,20.0,1,1,1
17078498,0.0,0.0,0.0,0.0,1,2,1
17078501,0.0,0.0,0.0,0.0,1,0,0
17078502,75.42,11.04,64.0,100.0,1,0,0
17078504,18.42,4.17,12.0,25.0,1,0,0
17078514,0.0,0.0,0.0,0.0,1,1,1
17078516,72.5,8.08,52.0,82.0,1,0,0
17078517,0.0,0.0,0.0,0.0,1,0,0
17078520,10.5,3.03,7.0,16.0,1,1,1
17078542,31.67,6.58,15.0,40.0,1,2,1
17078543,9.25,1.36,6.0,11.0,1,0,0
17078544,0.0,0.0,0.0,0.0,1,1,1
17078548,0.75,1.06,0.0,3.0,1,1,1
17078552,13.42,1.93,11.0,17.0,1,0,0
17078553,26.0,4.22,14.0,30.0,1,0,0
17078557,1.83,1.11,1.0,4.0,1,0,0
17078558,1.83,1.4,0.0,4.0,1,0,0
17078561,11.08,5.26,3.0,22.0,1,0,0
17078567,36.42,6.87,24.0,48.0,1,0,0
17078569,7.25,13.8,2.0,51.0,1,0,0
17078579,5.17,1.19,4.0,7.0,1,0,0
17078583,0.0,0.0,0.0,0.0,1,0,0
17078585,0.0,0.0,0.0,0.0,1,1,1
17078587,18.17,7.53,5.0,34.0,1,0,0
17078591,3.67,1.15,1.0,5.0,1,0,0
17078598,16.25,5.05,9.0,28.0,1,2,1
17078599,5.33,0.65,4.0,6.0,1,0,0
17078600,1.25,1.22,0.0,4.0,1,1,1
17078602,14.33,4.58,9.0,23.0,1,0,0
17078603,10.83,4.57,5.0,17.0,1,1,1
17078604,52.08,109.9,4.0,400.0,1,0,0
17078605,28.33,4.33,21.0,36.0,1,1,1
17078613,1.42,0.51,1.0,2.0,1,1,1
17078614,2.5,1.31,1.0,5.0,1,0,0
17078629,170.75,23.86,144.0,222.0,1,0,0
17078634,4.5,2.94,0.0,8.0,1,1,1
17078648,8.42,4.7,1.0,15.0,1,0,0
17078652,3.25,1.82,2.0,7.0,1,1,1
17078655,4.83,1.03,3.0,6.0,1,1,1
17078673,3.83,2.79,1.0,11.0,1,1,1
17078680,0.0,0.0,0.0,0.0,1,0,0
17078684,20.33,2.1,17.0,23.0,1,1,1
17078725,15.18,2.79,12.0,23.0,1,0,0
17078726,0.0,0.0,0.0,0.0,1,9,1
17078730,38.17,10.12,17.0,55.0,1,0,0
17078737,0.25,0.45,0.0,1.0,1,2,1
17078743,0.25,0.45,0.0,1.0,2,0,0
17078763,3.5,0.8,2.0,5.0,1,0,0
17078788,8.75,1.82,6.0,11.0,1,0,0
17078793,11.08,2.91,8.0,16.0,1,0,0
17078795,8.42,3.48,4.0,15.0,1,1,1
17078804,14.5,2.61,10.0,18.0,1,0,0
17078807,1.08,0.67,0.0,2.0,1,0,0
17078813,3.92,1.56,1.0,6.0,1,0,0
17078821,8.5,5.25,0.0,17.0,1,0,0
17078828,5.58,1.44,4.0,8.0,1,0,0
17078831,15.5,2.65,11.0,20.0,1,0,0
17078835,19.42,2.68,14.0,23.0,1,0,0
17078838,13.75,4.33,7.0,22.0,1,0,0
17078839,14.58,3.32,10.0,19.0,1,0,0
17078853,20.83,9.67,12.0,42.0,1,0,0
17078858,32.75,4.81,27.0,44.0,1,0,0
17078866,2.67,0.78,2.0,4.0,1,0,0
17078868,6.83,5.04,2.0,19.0,1,0,0
17078871,0.0,0.0,0.0,0.0,1,0,0
17078872,0.0,0.0,0.0,0.0,1,1,1
17078878,4.92,4.96,2.0,20.0,1,1,1
17078879,20.5,19.62,0.0,73.0,1,4,1
17078881,93.0,7.21,84.0,108.0,1,0,0
17078884,47.5,15.32,21.0,70.0,2,0,0
17078896,1.33,0.49,1.0,2.0,1,0,0
17078900,10.58,6.19,0.0,24.0,1,0,0
17078901,4.67,2.42,1.0,10.0,1,0,0
17078903,41.5,9.67,24.0,53.0,1,0,0
17078904,32.33,8.37,19.0,44.0,1,0,0
17078905,0.08,0.29,0.0,1.0,1,0,0
17078906,6.17,4.32,0.0,15.0,1,1,1
17078910,12.0,4.59,0.0,19.0,1,0,0
17078921,2.5,1.38,1.0,5.0,1,1,1
17078925,28.58,21.0,0.0,62.0,1,0,0
17078929,69.33,49.75,27.0,188.0,1,0,0
17078931,0.0,0.0,0.0,0.0,1,1,1
17078932,16.67,23.2,5.0,90.0,1,0,0
17078934,66.0,35.13,28.0,131.0,1,0,0
17078935,6.58,1.56,4.0,9.0,1,1,1
17078937,82.0,25.69,59.0,149.0,2,0,0
17078938,32.92,3.48,29.0,42.0,1,0,0
17078940,26.42,5.98,19.0,36.0,1,0,0
17078942,31.42,4.64,22.0,37.0,1,0,0
17078945,2.92,2.57,0.0,9.0,1,0,0
17078947,4.75,1.06,3.0,6.0,1,0,0
17078948,6.08,3.0,2.0,13.0,1,0,0
17078950,23.75,13.44,9.0,54.0,1,1,1
17078951,87.0,43.02,32.0,202.0,1,0,0
17078954,23.92,8.7,15.0,43.0,1,1,1
17078956,0.0,0.0,0.0,0.0,1,0,0
17078957,8.25,1.6,6.0,12.0,1,0,0
17078960,27.08,14.86,14.0,73.0,1,0,0
17078971,29.25,3.28,25.0,35.0,1,1,1
17078975,0.0,0.0,0.0,0.0,1,0,0
17078976,142.25,35.3,60.0,174.0,1,0,0
17078980,23.08,4.6,20.0,37.0,1,0,0
17078981,0.08,0.29,0.0,1.0,1,0,0
17078987,10.67,4.7,3.0,19.0,1,0,0
17078988,16.25,23.93,0.0,76.0,1,1,1
17078989,13.08,10.86,0.0,32.0,1,1,1
17078990,20.67,2.1,17.0,25.0,1,0,0
17078991,12.33,5.09,0.0,23.0,1,0,0
17078992,0.0,0.0,0.0,0.0,1,0,0
17078995,4.08,1.24,3.0,7.0,1,0,0
17078998,31.75,8.41,24.0,53.0,1,0,0
17079005,18.92,3.58,13.0,24.0,1,0,0
17079009,9.67,6.76,0.0,23.0,1,0,0
17079013,29.83,3.13,24.0,34.0,1,3,1
17079022,0.0,0.0,0.0,0.0,1,0,0
17079027,4.0,2.41,0.0,8.0,1,0,0
17079028,4.75,4.75,1.0,17.0,1,0,0
17079029,15.08,2.15,10.0,18.0,1,1,1
17079030,0.0,0.0,0.0,0.0,1,0,0
17079031,50.25,6.7,36.0,60.0,1,0,0
17079032,9.42,3.0,4.0,17.0,1,1,1
17079035,0.0,0.0,0.0,0.0,1,4,1
17079038,1.25,0.62,1.0,3.0,1,0,0
17079039,9.75,6.43,0.0,22.0,1,1,1
17079043,13.17,3.24,6.0,16.0,1,0,0
17079050,27.11,17.44,4.0,47.0,1,0,0
17079057,7.58,1.38,6.0,11.0,1,0,0
17079058,12.5,2.75,9.0,18.0,1,0,0
17079059,16.83,1.4,15.0,19.0,1,0,0
17079079,19.08,2.75,13.0,23.0,1,0,0
17079082,1.0,0.74,0.0,2.0,1,0,0
17079090,3.5,2.58,0.0,8.0,1,1,1
17079092,0.5,0.58,0.0,1.0,1,0,0
17079094,0.0,0.0,0.0,0.0,1,1,1
17079110,16.58,3.87,12.0,26.0,1,2,1
17079111,4.17,2.08,1.0,9.0,1,0,0
17079141,7.0,5.98,0.0,21.0,1,0,0
17079193,37.5,6.1,28.0,48.0,1,0,0
17079198,32.33,7.62,14.0,42.0,1,0,0
17079248,12.2,6.76,2.0,19.0,1,0,0
17079280,6.0,5.89,0.0,18.0,1,0,0
17079285,7.67,3.37,0.0,13.0,1,2,1
17079286,4.83,1.11,3.0,7.0,1,0,0
17079287,20.4,2.91,16.0,26.0,1,0,0
17079288,6.92,1.0,5.0,9.0,1,0,0
17079296,7.58,3.45,2.0,13.0,1,0,0
17079300,20.25,3.14,14.0,26.0,1,0,0
17079303,5.83,4.8,0.0,12.0,1,0,0
17079305,0.0,0.0,0.0,0.0,1,0,0
17079309,38.17,18.92,0.0,80.0,1,0,0
17079310,3.83,1.85,0.0,7.0,1,0,0
17079312,0.0,0.0,0.0,0.0,1,0,0
17079313,2.67,1.15,1.0,5.0,1,0,0
17079314,2.83,0.94,1.0,4.0,1,1,1
17079325,8.58,2.27,5.0,12.0,1,0,0
17079329,11.17,4.53,5.0,21.0,1,0,0
17079331,4.42,1.0,3.0,6.0,1,0,0
17079337,0.0,0.0,0.0,0.0,1,2,1
17079339,11.33,1.83,8.0,14.0,1,0,0
17079341,5.58,0.9,4.0,7.0,1,1,1
17079342,9.0,1.86,6.0,13.0,1,0,0
17079346,10.75,28.28,0.0,95.0,1,2,1
17079347,5.0,2.37,2.0,11.0,1,0,0
17079352,4.33,7.48,0.0,22.0,1,2,1
17079357,4.83,2.17,2.0,10.0,1,1,1
17079358,0.86,1.86,0.0,5.0,1,1,1
17079360,12.92,8.77,1.0,27.0,1,3,1
17079361,3.25,2.09,0.0,8.0,1,1,1
17079372,1.83,0.94,1.0,4.0,1,1,1
17079376,1.5,3.9,0.0,13.0,1,3,1
17079378,2.42,0.67,1.0,3.0,1,0,0
17079380,2.75,2.53,0.0,7.0,1,0,0
17079381,28.92,3.87,24.0,35.0,1,0,0
17079382,1.25,0.97,0.0,3.0,1,1,1
17079383,0.67,1.61,0.0,5.0,1,0,0
17079384,2.17,0.39,2.0,3.0,1,1,1
17079386,2.42,2.15,0.0,6.0,1,0,0
17079387,10.33,1.92,8.0,15.0,1,0,0
17079399,2.42,1.0,1.0,4.0,1,0,0
17079401,0.0,0.0,0.0,0.0,1,0,0
17079407,15.83,2.55,10.0,19.0,1,1,1
17079412,84.5,41.72,55.0,114.0,1,0,0
17079413,50.75,4.47,44.0,57.0,1,0,0
17079414,7.83,2.08,5.0,12.0,1,0,0
17079415,0.0,0.0,0.0,0.0,1,0,0
17079432,3.5,3.54,1.0,6.0,1,1,1
17079439,6.08,1.51,3.0,9.0,1,0,0
17079455,10.5,7.4,0.0,30.0,1,0,0
17079460,1.0,0.6,0.0,2.0,1,1,1
17079461,0.25,0.45,0.0,1.0,1,0,0
17079491,5.08,2.39,3.0,10.0,1,0,0
17079514,22.2,4.38,17.0,29.0,1,0,0
17079525,22.6,3.97,17.0,28.0,1,0,0
17079530,0.0,0.0,0.0,0.0,1,0,0
17079531,5.08,0.67,4.0,6.0,1,0,0
17079532,0.0,0.0,0.0,0.0,1,0,0
17079536,7.17,7.93,0.0,25.0,1,1,1
17079538,11.67,1.61,9.0,14.0,1,0,0
17079539,21.33,4.23,14.0,30.0,1,0,0
17079540,182.83,28.43,153.0,266.0,1,0,0
17079541,76.75,15.62,53.0,110.0,1,0,0
17079543,2.08,0.67,1.0,3.0,1,0,0
17079545,0.0,0.0,0.0,0.0,1,0,0
17079553,5.71,5.99,0.0,13.0,1,0,0
17079556,1.42,0.67,0.0,2.0,1,2,1
17079558,7.33,2.1,5.0,12.0,1,0,0
17079564,7.92,0.9,6.0,9.0,1,0,0
17079572,18.92,3.99,13.0,28.0,1,0,0
17079575,126.75,49.26,45.0,188.0,2,1,1
17079580,3.17,7.84,0.0,28.0,1,0,0
17079582,8.17,2.12,2.0,10.0,1,0,0
17079583,5.0,1.48,3.0,7.0,1,0,0
17079584,2.14,0.38,2.0,3.0,1,0,0
17079588,9.33,3.14,5.0,14.0,1,0,0
17079589,16.17,7.65,7.0,36.0,1,0,0
17079590,4.75,3.67,2.0,16.0,1,0,0
17079595,14.14,2.27,12.0,17.0,1,0,0
17079596,20.67,4.7,11.0,26.0,1,0,0
17079600,1.33,2.57,0.0,7.0,1,1,1
17079612,0.25,0.45,0.0,1.0,1,1,1
17079615,48.75,8.66,35.0,64.0,1,0,0
17079616,5.67,2.42,0.0,8.0,1,0,0
17079624,7.08,2.71,0.0,10.0,1,1,1
17079626,8.0,3.22,5.0,17.0,1,2,1
17079628,32.17,14.49,20.0,60.0,1,0,0
17079629,5.83,1.8,3.0,9.0,1,0,0
17079630,3.5,1.09,2.0,5.0,1,0,0
17079633,23.33,11.68,4.0,46.0,1,0,0
17079636,10.17,2.08,8.0,15.0,1,0,0
17079637,10.14,1.57,8.0,13.0,1,0,0
17079638,26.08,5.37,14.0,34.0,1,0,0
17079640,6.83,6.59,1.0,21.0,1,2,1
17079646,8.55,6.56,0.0,16.0,1,2,1
17079647,7.42,1.08,6.0,9.0,1,0,0
17079649,14.08,3.0,11.0,22.0,1,0,0
17079653,49.17,32.24,0.0,111.0,1,0,0
17079654,5.0,1.1,3.0,6.0,1,0,0
17079657,0.22,0.44,0.0,1.0,1,0,0
17079659,0.0,0.0,0.0,0.0,1,1,1
17079660,11.42,3.82,5.0,16.0,1,0,0
17079661,0.17,0.39,0.0,1.0,1,0,0
17079662,5.58,2.23,2.0,9.0,1,0,0
17079663,0.0,0.0,0.0,0.0,1,0,0
17079665,18.25,2.18,16.0,23.0,1,0,0
17079670,40.88,6.27,32.0,54.0,1,0,0
17079672,0.67,0.78,0.0,2.0,1,0,0
17079678,10.0,8.16,0.0,22.0,1,0,0
17079687,15.0,2.52,10.0,19.0,1,0,0
17079688,6.83,2.04,3.0,10.0,1,0,0
17079693,22.17,2.17,18.0,26.0,1,0,0
17079704,8.33,2.1,7.0,13.0,1,2,1
17079706,7.25,1.86,5.0,11.0,1,0,0
17079707,0.0,0.0,0.0,0.0,1,0,0
17079718,2.67,0.89,2.0,4.0,1,0,0
17079720,5.75,3.62,3.0,12.0,1,0,0
17079721,8.33,11.2,0.0,33.0,1,2,1
17079723,0.0,0.0,0.0,0.0,1,0,0
17079724,107.0,14.91,87.0,144.0,1,0,0
17079738,0.0,0.0,0.0,0.0,1,0,0
17079739,4.17,1.19,2.0,6.0,1,0,0
17079742,49.17,40.53,20.0,142.0,1,0,0
17079751,0.0,0.0,0.0,0.0,1,0,0
17079771,17.5,5.47,9.0,26.0,1,3,1
17079775,0.0,0.0,0.0,0.0,1,0,0
17079785,28.0,11.23,0.0,52.0,1,1,1
17079786,0.92,0.79,0.0,3.0,1,0,0
17079788,1.5,1.0,1.0,4.0,1,1,1
17079799,0.0,0.0,0.0,0.0,1,0,0
17079801,11.75,7.24,0.0,22.0,1,1,1
17079851,0.0,0.0,0.0,0.0,1,0,0
17079880,4.42,4.91,0.0,15.0,1,4,1
17079993,25.17,6.0,16.0,36.0,1,4,1
17080008,17.17,1.75,14.0,19.0,1,0,0
17080110,19.75,23.7,0.0,59.0,1,0,0
17080111,10.14,1.57,8.0,13.0,1,0,0
17080112,2.67,2.67,0.0,9.0,1,1,1
17080113,8.42,8.17,0.0,22.0,1,2,1
17080128,2.08,2.54,1.0,10.0,1,0,0
17080209,8.25,7.41,0.0,18.0,1,0,0
17080273,6.0,5.85,3.0,24.0,1,0,0
17080310,4.17,2.41,1.0,8.0,1,0,0
17080311,241.33,122.06,0.0,550.0,2,2,1
17080348,16.0,2.89,10.0,20.0,1,0,0
17080366,31.0,11.98,20.0,45.0,1,4,1
17080374,2.58,0.51,2.0,3.0,1,0,0
17080381,0.83,1.27,0.0,4.0,1,1,1
17080406,2.82,2.56,0.0,6.0,1,0,0
17080432,16.5,12.7,1.0,38.0,1,1,1
17080433,0.0,0.0,0.0,0.0,1,0,0
17080456,22.75,7.01,13.0,37.0,1,0,0
17080457,0.0,0.0,0.0,0.0,1,0,0
17080463,6.58,3.0,3.0,12.0,1,0,0
17080481,5.17,5.1,0.0,14.0,1,1,1
17080486,1.33,0.82,0.0,2.0,1,2,1
17080488,0.8,0.45,0.0,1.0,1,0,0
17080489,1.58,1.38,0.0,4.0,1,1,1
17080511,7.33,14.09,1.0,36.0,1,0,0
17080516,1.17,0.72,0.0,2.0,1,2,1
17080556,4.0,6.31,0.0,23.0,1,0,0
17080587,26.58,21.54,13.0,86.0,1,1,1
17080588,1.17,0.94,0.0,3.0,1,2,1
17080591,11.0,4.82,4.0,21.0,1,2,1
17080604,3.08,1.31,2.0,7.0,1,0,0
17080615,0.25,0.45,0.0,1.0,1,0,0
17080651,113.67,75.24,0.0,261.0,2,0,0
17080652,10.67,2.71,8.0,15.0,1,0,0
17080655,0.0,0.0,0.0,0.0,1,1,1
17080677,4.83,3.04,0.0,8.0,1,0,0
17080699,11.5,14.26,4.0,55.0,1,1,1
17080706,67.75,18.38,45.0,96.0,2,0,0
17080724,0.58,0.51,0.0,1.0,1,0,0
17080735,2.67,0.65,1.0,3.0,1,2,1
17080785,4.17,6.7,1.0,25.0,2,1,1
17080790,0.17,0.39,0.0,1.0,1,0,0
17080808,2.17,2.55,0.0,9.0,1,1,1
17080828,7.0,1.04,5.0,8.0,1,1,1
17080829,15.42,8.81,8.0,34.0,1,1,1
17080835,7.0,3.07,3.0,11.0,1,0,0
17080841,0.2,0.42,0.0,1.0,1,1,1
17080843,0.0,0.0,0.0,0.0,1,1,1
17080846,0.0,0.0,0.0,0.0,1,4,1
17080861,22.08,4.23,14.0,27.0,2,0,0
17080870,3.67,0.78,2.0,5.0,1,0,0
17080871,34.92,20.56,17.0,94.0,1,0,0
17080878,14.58,7.15,0.0,31.0,1,2,1
17080887,0.0,0.0,0.0,0.0,1,2,1
17080888,0.0,0.0,0.0,0.0,1,0,0
17080916,16.58,7.42,4.0,28.0,1,0,0
17080929,17.25,1.86,15.0,21.0,1,1,1
17081057,1.58,1.68,0.0,5.0,1,0,0
17081058,6.83,4.99,3.0,22.0,1,0,0
17081064,6.67,4.04,3.0,11.0,1,0,0
17081174,4.67,13.03,0.0,46.0,1,2,1
17081179,23.0,3.16,18.0,27.0,1,1,1
17081183,3.5,2.47,1.0,10.0,1,1,1
17081195,0.0,0.0,0.0,0.0,1,0,0
17081199,24.83,16.71,0.0,72.0,1,7,1
17081203,8.33,12.88,1.0,47.0,1,3,1
17081205,20.17,1.9,18.0,24.0,2,1,1
17081209,0.0,0.0,0.0,0.0,1,2,1
17081216,33.58,27.2,4.0,107.0,1,2,1
17081225,0.0,0.0,0.0,0.0,1,4,1
17081240,1.75,4.09,0.0,11.0,1,1,1
17081288,0.08,0.29,0.0,1.0,1,1,1
17081298,7.0,4.57,0.0,14.0,1,0,0
17081299,9.25,8.97,3.0,31.0,1,0,0
17081300,3.58,4.56,0.0,12.0,2,0,0
17081342,9.5,2.35,7.0,15.0,1,0,0
17081412,4.67,7.29,0.0,24.0,1,2,1
17081473,3.83,2.21,2.0,10.0,1,1,1
17081534,4.0,2.1,0.0,6.0,1,1,1
17081549,0.0,0.0,0.0,0.0,1,1,1
17081550,7.67,4.5,1.0,17.0,1,0,0
17081554,11.0,7.22,0.0,23.0,1,0,0
17081556,0.0,0.0,0.0,0.0,1,0,0
17081566,14.33,7.71,2.0,35.0,2,0,0
17081631,24.0,5.19,14.0,33.0,1,1,1
17081648,10.83,5.98,5.0,25.0,1,0,0
17081655,5.42,1.51,4.0,8.0,1,0,0
17081664,0.0,0.0,0.0,0.0,1,3,1
17081665,59.75,11.85,41.0,80.0,1,1,1
17081696,0.33,0.89,0.0,3.0,1,2,1
17081711,9.83,6.38,5.0,29.0,1,1,1
17081739,0.17,0.41,0.0,1.0,1,1,1
17081740,19.17,6.87,9.0,28.0,1,0,0
17081741,6.75,1.26,5.0,8.0,1,0,0
17081749,0.0,0.0,0.0,0.0,1,0,0
17081753,0.0,0.0,0.0,0.0,1,0,0
17081763,0.0,0.0,0.0,0.0,1,3,1
17081786,13.58,5.62,3.0,21.0,1,1,1
17081787,2.75,2.96,0.0,9.0,1,2,1
17081791,6.83,1.4,4.0,9.0,1,0,0
17081803,0.0,0.0,0.0,0.0,1,0,0
17081814,27.67,14.94,0.0,50.0,1,0,0
17081836,5.17,2.95,3.0,12.0,1,3,1
17081838,1.42,3.63,0.0,12.0,1,3,1
17081839,0.0,0.0,0.0,0.0,1,1,1
17081843,8.42,1.78,5.0,11.0,1,1,1
17081845,66.86,7.84,55.0,76.0,1,5,1
17081853,2.67,1.61,0.0,6.0,1,1,1
17081854,2.42,1.08,1.0,5.0,1,0,0
17081870,0.25,0.62,0.0,2.0,1,0,0
17081873,0.0,0.0,0.0,0.0,1,0,0
17081874,2.42,2.02,0.0,8.0,1,0,0
17081876,3.0,1.28,1.0,5.0,1,0,0
17081882,19.92,4.68,12.0,29.0,1,1,1
17081888,3.0,1.28,1.0,6.0,1,1,1
17081889,0.0,0.0,0.0,0.0,1,0,0
17081896,0.0,0.0,0.0,0.0,1,0,0
17081924,12.33,2.35,9.0,16.0,1,0,0
17081939,10.83,3.61,6.0,18.0,1,1,1
17081947,0.0,0.0,0.0,0.0,1,2,1
17081950,7.5,1.0,6.0,9.0,1,0,0
17081952,3.75,3.41,0.0,7.0,1,6,1
17081956,13.33,2.06,10.0,16.0,1,0,0
17081957,14.58,28.46,1.0,104.0,1,0,0
17081963,48.25,9.27,39.0,66.0,1,0,0
17081975,2.58,1.31,1.0,5.0,1,1,1
17082018,0.58,1.38,0.0,4.0,1,3,1
17082020,2.92,2.84,0.0,9.0,1,0,0
17082021,12.17,4.3,6.0,18.0,1,0,0
17082022,5.92,1.16,4.0,8.0,1,0,0
17082027,10.75,9.44,4.0,40.0,1,0,0
17082029,10.0,7.58,1.0,25.0,1,0,0
17082031,11.92,1.51,10.0,15.0,1,0,0
17082034,0.0,0.0,0.0,0.0,1,0,0
17082036,7.92,1.16,7.0,10.0,1,0,0
17082037,0.0,0.0,0.0,0.0,1,0,0
17082039,2.17,2.82,1.0,11.0,1,0,0
17082040,0.0,0.0,0.0,0.0,1,0,0
17082043,3.83,3.86,0.0,11.0,1,0,0
17082048,0.0,0.0,0.0,0.0,1,8,1
17082055,3.42,0.67,2.0,4.0,1,0,0
17082057,10.75,6.06,0.0,22.0,1,0,0
17082059,0.0,0.0,0.0,0.0,1,0,0
17082060,0.0,0.0,0.0,0.0,1,0,0
17082074,1.75,0.62,1.0,3.0,1,1,1
17082076,0.0,0.0,0.0,0.0,1,4,1
17082084,7.5,1.45,6.0,11.0,1,0,0
17082124,15.5,1.29,14.0,17.0,1,0,0
17082126,1.3,1.57,0.0,4.0,1,2,1
17082128,10.92,2.27,8.0,14.0,1,0,0
17082131,0.0,0.0,0.0,0.0,1,0,0
17082146,2.43,0.53,2.0,3.0,1,1,1
17082181,0.0,0.0,0.0,0.0,1,0,0
17082184,0.0,0.0,0.0,0.0,1,1,1
17082191,0.0,0.0,0.0,0.0,1,0,0
17082194,1.0,1.95,0.0,7.0,1,0,0
17082197,10.5,2.15,5.0,13.0,1,0,0
17082198,5.83,4.17,3.0,18.0,1,0,0
17082294,6.42,1.83,2.0,10.0,1,0,0
17082295,7.75,1.76,6.0,11.0,1,0,0
17082297,111.17,9.22,96.0,123.0,1,1,1
17082298,12.17,3.1,5.0,17.0,1,0,0
17082316,3.83,1.4,3.0,8.0,1,0,0
17082321,26.33,3.17,19.0,32.0,1,0,0
17082362,7.0,2.26,4.0,12.0,1,0,0
17082371,7.5,12.43,0.0,45.0,1,1,1
17082410,0.0,0.0,0.0,0.0,1,0,0
17082411,7.92,6.2,2.0,20.0,1,1,1
17082425,2.67,0.78,1.0,4.0,1,0,0
17082465,52.08,3.45,46.0,57.0,1,0,0
17082491,6.5,1.45,4.0,9.0,1,0,0
17082494,5.58,5.96,0.0,18.0,1,1,1
17082531,0.0,0.0,0.0,0.0,1,8,1
17082549,9.08,4.81,2.0,20.0,1,0,0
17082550,0.0,0.0,0.0,0.0,1,0,0
17082551,12.0,4.13,2.0,18.0,1,0,0
17082552,0.0,0.0,0.0,0.0,1,0,0
17082634,51.33,16.68,16.0,74.0,1,0,0
17082647,16.33,18.17,0.0,48.0,1,7,1
17082665,4.25,14.41,0.0,50.0,1,1,1
17082670,5.25,0.62,4.0,6.0,1,0,0
17082782,27.17,11.26,13.0,47.0,1,0,0
17082824,2.92,2.19,0.0,8.0,1,3,1
